participant_id,trial_number,row_in_file,source,trial_stratum,target_emotion,response_emotion,correct,rt_sec,stimulus_id,face_age,face_gender,face_ethnicity,face_style,stimulus_variant,common_emotion,valid_trial_number,valid_source,valid_target,valid_stimulus_metadata,duplicate_trial_number,trial_number_occurrence,accuracy_included,rt_in_bounds,rt_included,task_position,gender_binary,participant_ethnicity_group,participant_white_status,face_white_status,gender_congruence,white_status_congruence,exact_ethnicity_congruence
participant_0004,18,18,AI,AI-non-white,surprise,surprise,TRUE,1.6215,S007,middle,man,asian,dark,a,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 3,,Asian,Non-white,Non-white,,Congruent,Exact match
participant_0004,19,19,AI,AI-non-white,surprise,surprise,TRUE,1.2759,S014,middle,man,black,dark,a,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 3,,Asian,Non-white,Non-white,,Congruent,Different category
participant_0004,20,20,FACES,FACES,happy,happy,TRUE,1.2283,S216,young,man,white,mixed,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 3,,Asian,Non-white,White,,Incongruent,Different category
participant_0004,21,21,AI,AI-non-white,sad,sad,TRUE,1.3412,S090,old,man,black,dark,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 3,,Asian,Non-white,Non-white,,Congruent,Different category
participant_0004,22,22,FACES,FACES,neutral,neutral,TRUE,3.2635,S206,old,woman,white,mixed,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 3,,Asian,Non-white,White,,Incongruent,Different category
participant_0004,23,23,AI,AI-white,neutral,neutral,TRUE,2.6502,S103,old,man,white,dark,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 3,,Asian,Non-white,White,,Incongruent,Different category
participant_0004,24,24,AI,AI-non-white,disgust,anger,FALSE,4.4318,S009,middle,man,black,dark,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,FALSE,Position 3,,Asian,Non-white,Non-white,,Congruent,Different category
participant_0004,25,25,AI,AI-white,fear,fear,TRUE,4.0112,S080,middle,woman,white,dark,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 3,,Asian,Non-white,White,,Incongruent,Different category
participant_0004,26,26,FACES,FACES,sad,sad,TRUE,3.0504,S232,young,woman,white,mixed,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 3,,Asian,Non-white,White,,Incongruent,Different category
participant_0004,27,27,FACES,FACES,anger,anger,TRUE,2.6866999999999996,S175,middle,woman,white,mixed,b,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 3,,Asian,Non-white,White,,Incongruent,Different category
participant_0004,28,28,FACES,FACES,disgust,disgust,TRUE,1.9183,S212,young,man,white,mixed,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 3,,Asian,Non-white,White,,Incongruent,Different category
participant_0004,29,29,FACES,FACES,sad,sad,TRUE,6.7801,S220,young,man,white,mixed,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 3,,Asian,Non-white,White,,Incongruent,Different category
participant_0004,30,30,AI,AI-white,happy,happy,TRUE,1.2166,S074,middle,woman,white,blond,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 3,,Asian,Non-white,White,,Incongruent,Different category
participant_0004,31,31,AI,AI-non-white,anger,anger,TRUE,2.4748,S015,middle,man,indian,dark,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 3,,Asian,Non-white,Non-white,,Congruent,Different category
participant_0004,32,32,AI,AI-non-white,sad,sad,TRUE,1.1622,S062,middle,woman,indian,dark,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 3,,Asian,Non-white,Non-white,,Congruent,Different category
participant_0004,33,33,AI,AI-non-white,fear,fear,TRUE,2.5398,S024,middle,man,latin,dark,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 3,,Asian,Non-white,Non-white,,Congruent,Different category
participant_0004,34,34,FACES,FACES,anger,disgust,FALSE,8.7094,S199,old,woman,white,mixed,b,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,FALSE,Position 3,,Asian,Non-white,White,,Incongruent,Different category
participant_0004,35,35,AI,AI-white,anger,anger,TRUE,2.0276,S120,old,woman,white,dark,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 3,,Asian,Non-white,White,,Incongruent,Different category
participant_0004,36,36,AI,AI-non-white,sad,sad,TRUE,1.2117,S013,middle,man,black,dark,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 3,,Asian,Non-white,Non-white,,Congruent,Different category
participant_0004,37,37,FACES,FACES,anger,disgust,FALSE,5.770899999999999,S223,young,woman,white,mixed,b,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,FALSE,Position 3,,Asian,Non-white,White,,Incongruent,Different category
participant_0004,38,38,AI,AI-non-white,neutral,neutral,TRUE,1.4669,S026,middle,man,latin,dark,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 3,,Asian,Non-white,Non-white,,Congruent,Different category
participant_0004,39,39,AI,AI-non-white,surprise,surprise,TRUE,1.7122,S112,old,woman,black,dark,a,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 3,,Asian,Non-white,Non-white,,Congruent,Different category
participant_0004,40,40,AI,AI-non-white,sad,sad,TRUE,7.4674,S006,middle,man,asian,dark,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 3,,Asian,Non-white,Non-white,,Congruent,Exact match
participant_0004,41,41,AI,AI-non-white,anger,anger,TRUE,2.8121,S085,old,man,black,dark,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 3,,Asian,Non-white,Non-white,,Congruent,Different category
participant_0004,42,42,AI,AI-non-white,disgust,anger,FALSE,4.3981,S023,middle,man,latin,dark,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,FALSE,Position 3,,Asian,Non-white,Non-white,,Congruent,Different category
participant_0004,43,43,AI,AI-white,neutral,neutral,TRUE,1.3605,S075,middle,woman,white,blond,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 3,,Asian,Non-white,White,,Incongruent,Different category
participant_0004,44,44,FACES,FACES,neutral,neutral,TRUE,1.1455,S218,young,man,white,mixed,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 3,,Asian,Non-white,White,,Incongruent,Different category
participant_0004,45,45,FACES,FACES,neutral,neutral,TRUE,2.8054,S182,middle,woman,white,mixed,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 3,,Asian,Non-white,White,,Incongruent,Different category
participant_0004,46,46,AI,AI-white,anger,anger,TRUE,1.4819,S071,middle,woman,white,blond,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 3,,Asian,Non-white,White,,Incongruent,Different category
participant_0004,47,47,FACES,FACES,fear,fear,TRUE,4.6966,S227,young,woman,white,mixed,b,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 3,,Asian,Non-white,White,,Incongruent,Different category
participant_0004,48,48,FACES,FACES,sad,surprise,FALSE,5.6778,S208,old,woman,white,mixed,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,FALSE,Position 3,,Asian,Non-white,White,,Incongruent,Different category
participant_0004,49,49,FACES,FACES,neutral,neutral,TRUE,2.4602,S219,young,man,white,mixed,b,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 3,,Asian,Non-white,White,,Incongruent,Different category
participant_0004,50,50,AI,AI-white,surprise,surprise,TRUE,1.5637,S042,middle,man,white,dark,a,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 3,,Asian,Non-white,White,,Incongruent,Different category
participant_0004,51,51,AI,AI-non-white,neutral,neutral,TRUE,1.2962,S117,old,woman,latin,dark,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 3,,Asian,Non-white,Non-white,,Congruent,Different category
participant_0004,52,52,AI,AI-non-white,sad,sad,TRUE,1.4633,S027,middle,man,latin,dark,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 3,,Asian,Non-white,Non-white,,Congruent,Different category
participant_0004,53,53,AI,AI-white,sad,sad,TRUE,0.9632,S083,middle,woman,white,dark,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 3,,Asian,Non-white,White,,Incongruent,Different category
participant_0004,54,54,FACES,FACES,neutral,neutral,TRUE,1.6398,S207,old,woman,white,mixed,b,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 3,,Asian,Non-white,White,,Incongruent,Different category
participant_0004,55,55,FACES,FACES,sad,sad,TRUE,2.4905999999999997,S173,middle,man,white,mixed,b,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 3,,Asian,Non-white,White,,Incongruent,Different category
participant_0004,56,56,AI,AI-white,disgust,anger,FALSE,1.6033,S100,old,man,white,dark,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,FALSE,Position 3,,Asian,Non-white,White,,Incongruent,Different category
participant_0004,57,57,AI,AI-white,fear,fear,TRUE,1.3753,S073,middle,woman,white,blond,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 3,,Asian,Non-white,White,,Incongruent,Different category
participant_0004,58,58,FACES,FACES,disgust,disgust,TRUE,1.4817,S188,old,man,white,mixed,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 3,,Asian,Non-white,White,,Incongruent,Different category
participant_0004,59,59,FACES,FACES,disgust,disgust,TRUE,1.8649,S165,middle,man,white,mixed,b,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 3,,Asian,Non-white,White,,Incongruent,Different category
participant_0004,60,60,FACES,FACES,happy,happy,TRUE,1.1962000000000002,S168,middle,man,white,mixed,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 3,,Asian,Non-white,White,,Incongruent,Different category
participant_0004,61,61,FACES,FACES,disgust,disgust,TRUE,1.4723,S177,middle,woman,white,mixed,b,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 3,,Asian,Non-white,White,,Incongruent,Different category
participant_0004,62,62,AI,AI-non-white,neutral,neutral,TRUE,1.4641,S096,old,man,latin,dark,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 3,,Asian,Non-white,Non-white,,Congruent,Different category
participant_0004,63,63,AI,AI-non-white,disgust,anger,FALSE,1.3945999999999998,S065,middle,woman,latin,dark,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,FALSE,Position 3,,Asian,Non-white,Non-white,,Congruent,Different category
participant_0004,64,64,FACES,FACES,anger,anger,TRUE,1.8857,S162,middle,man,white,mixed,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 3,,Asian,Non-white,White,,Incongruent,Different category
participant_0004,65,65,AI,AI-white,surprise,surprise,TRUE,1.1608,S084,middle,woman,white,dark,a,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 3,,Asian,Non-white,White,,Incongruent,Different category
participant_0004,66,66,AI,AI-non-white,neutral,neutral,TRUE,1.1987,S054,middle,woman,black,dark,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 3,,Asian,Non-white,Non-white,,Congruent,Different category
participant_0004,67,67,FACES,FACES,neutral,neutral,TRUE,0.9338,S195,old,man,white,mixed,b,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 3,,Asian,Non-white,White,,Incongruent,Different category
participant_0004,68,68,AI,AI-non-white,disgust,disgust,TRUE,1.5918,S093,old,man,latin,dark,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 3,,Asian,Non-white,Non-white,,Congruent,Different category
participant_0004,69,69,FACES,FACES,neutral,neutral,TRUE,1.3335,S194,old,man,white,mixed,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 3,,Asian,Non-white,White,,Incongruent,Different category
participant_0004,70,70,FACES,FACES,neutral,neutral,TRUE,1.4282,S230,young,woman,white,mixed,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 3,,Asian,Non-white,White,,Incongruent,Different category
participant_0004,71,71,AI,AI-white,disgust,disgust,TRUE,1.4627,S037,middle,man,white,dark,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 3,,Asian,Non-white,White,,Incongruent,Different category
participant_0004,72,72,AI,AI-white,neutral,neutral,TRUE,1.1783,S040,middle,man,white,dark,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 3,,Asian,Non-white,White,,Incongruent,Different category
participant_0004,73,73,FACES,FACES,neutral,neutral,TRUE,1.2387,S171,middle,man,white,mixed,b,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 3,,Asian,Non-white,White,,Incongruent,Different category
participant_0004,74,74,AI,AI-non-white,fear,fear,TRUE,1.7801,S059,middle,woman,indian,dark,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 3,,Asian,Non-white,Non-white,,Congruent,Different category
participant_0004,75,75,AI,AI-white,happy,happy,TRUE,1.1365999999999998,S039,middle,man,white,dark,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 3,,Asian,Non-white,White,,Incongruent,Different category
participant_0004,76,76,FACES,FACES,disgust,disgust,TRUE,6.136699999999999,S164,middle,man,white,mixed,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 3,,Asian,Non-white,White,,Incongruent,Different category
participant_0004,77,77,AI,AI-non-white,disgust,disgust,TRUE,3.2001999999999997,S051,middle,woman,black,dark,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 3,,Asian,Non-white,Non-white,,Congruent,Different category
participant_0004,78,78,FACES,FACES,anger,anger,TRUE,1.5762,S210,young,man,white,mixed,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 3,,Asian,Non-white,White,,Incongruent,Different category
participant_0004,79,79,AI,AI-non-white,surprise,surprise,TRUE,1.4361,S056,middle,woman,black,dark,a,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 3,,Asian,Non-white,Non-white,,Congruent,Different category
participant_0004,80,80,FACES,FACES,anger,anger,TRUE,1.6328,S163,middle,man,white,mixed,b,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 3,,Asian,Non-white,White,,Incongruent,Different category
participant_0005,1,1,AI,AI-white,neutral,sad,FALSE,6.636,S033,middle,man,white,blond,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,FALSE,Position 2,Man,White,White,White,Same gender,Congruent,Exact match
participant_0005,2,2,AI,AI-white,neutral,neutral,TRUE,6.467,S075,middle,woman,white,blond,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 2,Man,White,White,White,Different gender,Congruent,Exact match
participant_0005,3,3,AI,AI-non-white,surprise,surprise,TRUE,2.302,S049,middle,woman,asian,dark,a,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 2,Man,White,White,Non-white,Different gender,Incongruent,Different category
participant_0005,4,4,FACES,FACES,fear,disgust,FALSE,6.152,S227,young,woman,white,mixed,b,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,FALSE,Position 2,Man,White,White,White,Different gender,Congruent,Exact match
participant_0005,5,5,FACES,FACES,fear,fear,TRUE,4.035,S179,middle,woman,white,mixed,b,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 2,Man,White,White,White,Different gender,Congruent,Exact match
participant_0005,6,6,FACES,FACES,neutral,neutral,TRUE,2.418,S170,middle,man,white,mixed,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 2,Man,White,White,White,Same gender,Congruent,Exact match
participant_0005,7,7,FACES,FACES,happy,happy,TRUE,1.535,S193,old,man,white,mixed,b,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 2,Man,White,White,White,Same gender,Congruent,Exact match
participant_0005,8,8,FACES,FACES,sad,disgust,FALSE,5.704,S185,middle,woman,white,mixed,b,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,FALSE,Position 2,Man,White,White,White,Different gender,Congruent,Exact match
participant_0005,9,9,AI,AI-non-white,fear,fear,TRUE,1.799,S108,old,woman,black,dark,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 2,Man,White,White,Non-white,Different gender,Incongruent,Different category
participant_0005,10,10,AI,AI-white,surprise,surprise,TRUE,2.252,S042,middle,man,white,dark,a,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 2,Man,White,White,White,Same gender,Congruent,Exact match
participant_0005,11,11,FACES,FACES,happy,happy,TRUE,1.377,S169,middle,man,white,mixed,b,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 2,Man,White,White,White,Same gender,Congruent,Exact match
participant_0005,12,12,FACES,FACES,anger,anger,TRUE,2.469,S186,old,man,white,mixed,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 2,Man,White,White,White,Same gender,Congruent,Exact match
participant_0005,13,13,AI,AI-non-white,sad,sad,TRUE,1.802,S069,middle,woman,latin,dark,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 2,Man,White,White,Non-white,Different gender,Incongruent,Different category
participant_0005,14,14,FACES,FACES,disgust,disgust,TRUE,2.436,S177,middle,woman,white,mixed,b,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 2,Man,White,White,White,Different gender,Congruent,Exact match
participant_0005,15,15,FACES,FACES,disgust,disgust,TRUE,9.651,S164,middle,man,white,mixed,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 2,Man,White,White,White,Same gender,Congruent,Exact match
participant_0005,16,16,AI,AI-non-white,surprise,surprise,TRUE,1.571,S070,middle,woman,latin,dark,a,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 2,Man,White,White,Non-white,Different gender,Incongruent,Different category
participant_0005,17,17,FACES,FACES,happy,happy,TRUE,1.816,S229,young,woman,white,mixed,b,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 2,Man,White,White,White,Different gender,Congruent,Exact match
participant_0005,18,18,AI,AI-non-white,happy,happy,TRUE,0.885,S151,young,woman,asian,dark,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 2,Man,White,White,Non-white,Different gender,Incongruent,Different category
participant_0005,19,19,FACES,FACES,happy,happy,TRUE,0.786,S217,young,man,white,mixed,b,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 2,Man,White,White,White,Same gender,Congruent,Exact match
participant_0005,20,20,FACES,FACES,disgust,disgust,TRUE,1.988,S201,old,woman,white,mixed,b,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 2,Man,White,White,White,Different gender,Congruent,Exact match
participant_0005,21,21,FACES,FACES,happy,happy,TRUE,1.233,S216,young,man,white,mixed,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 2,Man,White,White,White,Same gender,Congruent,Exact match
participant_0005,22,22,FACES,FACES,fear,surprise,FALSE,2.214,S191,old,man,white,mixed,b,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,FALSE,Position 2,Man,White,White,White,Same gender,Congruent,Exact match
participant_0005,23,23,FACES,FACES,fear,disgust,FALSE,3.497,S226,young,woman,white,mixed,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,FALSE,Position 2,Man,White,White,White,Different gender,Congruent,Exact match
participant_0005,24,24,AI,AI-non-white,anger,anger,TRUE,2.102,S134,young,man,indian,dark,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 2,Man,White,White,Non-white,Same gender,Incongruent,Different category
participant_0005,25,25,FACES,FACES,neutral,neutral,TRUE,1.768,S218,young,man,white,mixed,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 2,Man,White,White,White,Same gender,Congruent,Exact match
participant_0005,26,26,FACES,FACES,fear,surprise,FALSE,3.702,S190,old,man,white,mixed,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,FALSE,Position 2,Man,White,White,White,Same gender,Congruent,Exact match
participant_0005,27,27,AI,AI-white,anger,anger,TRUE,2.335,S120,old,woman,white,dark,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 2,Man,White,White,White,Different gender,Congruent,Exact match
participant_0005,28,28,AI,AI-non-white,neutral,sad,FALSE,2.553,S054,middle,woman,black,dark,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,FALSE,Position 2,Man,White,White,Non-white,Different gender,Incongruent,Different category
participant_0005,29,29,FACES,FACES,sad,sad,TRUE,1.686,S220,young,man,white,mixed,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 2,Man,White,White,White,Same gender,Congruent,Exact match
participant_0005,30,30,FACES,FACES,fear,surprise,FALSE,3.883,S166,middle,man,white,mixed,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,FALSE,Position 2,Man,White,White,White,Same gender,Congruent,Exact match
participant_0005,31,31,AI,AI-non-white,disgust,anger,FALSE,1.94,S107,old,woman,black,dark,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,FALSE,Position 2,Man,White,White,Non-white,Different gender,Incongruent,Different category
participant_0005,32,32,FACES,FACES,sad,sad,TRUE,3.281,S173,middle,man,white,mixed,b,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 2,Man,White,White,White,Same gender,Congruent,Exact match
participant_0005,33,33,FACES,FACES,anger,anger,TRUE,1.822,S162,middle,man,white,mixed,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 2,Man,White,White,White,Same gender,Congruent,Exact match
participant_0005,34,34,AI,AI-non-white,anger,anger,TRUE,1.801,S043,middle,woman,asian,dark,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 2,Man,White,White,Non-white,Different gender,Incongruent,Different category
participant_0005,35,35,FACES,FACES,happy,happy,TRUE,1.768,S192,old,man,white,mixed,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 2,Man,White,White,White,Same gender,Congruent,Exact match
participant_0005,36,36,FACES,FACES,anger,disgust,FALSE,4.529,S174,middle,woman,white,mixed,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,FALSE,Position 2,Man,White,White,White,Different gender,Congruent,Exact match
participant_0005,37,37,FACES,FACES,happy,happy,TRUE,1.232,S228,young,woman,white,mixed,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 2,Man,White,White,White,Different gender,Congruent,Exact match
participant_0005,38,38,AI,AI-non-white,sad,sad,TRUE,1.41,S006,middle,man,asian,dark,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 2,Man,White,White,Non-white,Same gender,Incongruent,Different category
participant_0005,39,39,AI,AI-non-white,fear,disgust,FALSE,2.869,S094,old,man,latin,dark,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,FALSE,Position 2,Man,White,White,Non-white,Same gender,Incongruent,Different category
participant_0005,40,40,FACES,FACES,sad,sad,TRUE,3.293,S172,middle,man,white,mixed,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 2,Man,White,White,White,Same gender,Congruent,Exact match
participant_0005,41,41,AI,AI-non-white,disgust,anger,FALSE,1.419,S149,young,woman,asian,dark,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,FALSE,Position 2,Man,White,White,Non-white,Different gender,Incongruent,Different category
participant_0005,42,42,FACES,FACES,fear,disgust,FALSE,3.151,S178,middle,woman,white,mixed,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,FALSE,Position 2,Man,White,White,White,Different gender,Congruent,Exact match
participant_0005,43,43,FACES,FACES,happy,happy,TRUE,1.356,S180,middle,woman,white,mixed,a,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 2,Man,White,White,White,Different gender,Congruent,Exact match
participant_0005,44,44,FACES,FACES,sad,disgust,FALSE,2.131,S209,old,woman,white,mixed,b,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,FALSE,Position 2,Man,White,White,White,Different gender,Congruent,Exact match
participant_0005,45,45,FACES,FACES,anger,anger,TRUE,1.248,S199,old,woman,white,mixed,b,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,TRUE,TRUE,TRUE,Position 2,Man,White,White,White,Different gender,Congruent,Exact match
